8852	2734	1111
8853	1338	135
8854	969	154
8855	711	1116
8856	2624	1114
8857	1699	1114
8858	711	1116
8859	2740	1114
8860	2774	1114
8861	1187	679
8862	778	1115
8863	1806	1115
8864	2651	1114
8865	2186	1114
8866	152	1114
8867	2009	1114
8868	1911	1114
8869	61	1115
8870	2143	772
8871	1187	679
8872	2152	1114
8873	520	1115
8874	2157	1114
8875	1806	1115
8876	2616	1102
8877	621	679
8878	1504	1114
8879	2229	679
8880	320	1108
8881	1697	679
8882	1697	679
8883	2240	936
8884	200	154
8885	200	154
8886	204	154
8887	204	154
8888	204	154
8889	204	154
8890	201	154
8891	831	485
8892	1806	1115
8893	1291	0
8894	1994	679
8895	444	154
8896	2813	960
8897	1377	219
8898	2283	219
8899	2283	219
8900	847	219
8901	909	63
8902	279	154
8903	1938	154
8904	2283	219
8905	1844	219
8906	2587	219
8907	2262	154
8908	1752	936
8909	990	94
8910	1472	936
8911	1360	936
8912	22	510
8913	40	510
8914	1782	936
8915	718	154
8916	430	510
8917	452	510
8918	398	683
8919	1532	510
8920	298	510
8921	398	683
8922	791	510
8923	475	683
8924	1874	926
8925	1874	926
8926	2826	528
8927	421	510
8928	1791	1117
8929	201	154
8930	345	510
8931	269	510
8932	768	510
8933	618	528
8934	202	154
8935	768	510
8936	618	100
8937	2243	219
8938	2826	528
8939	2243	219
8940	2243	219
8941	2283	219
8942	2243	219
8943	1773	816
8944	540	679
8945	541	1119
8946	35	29
8947	274	834
8948	952	679
8949	1553	1122
8950	1553	1122
8951	247	834
8952	1147	94
8953	1770	94
8954	768	1122
8955	541	0
8956	247	834
8957	2456	159
8958	201	154
8959	660	459
8960	202	154
8961	200	154
8962	200	154
8963	200	154
8964	150	1122
8965	1966	1122
8966	1580	0
8967	541	0
8968	1857	1118
8969	541	0
8970	1929	219
8971	297	219
8972	1948	219
8973	1858	1118
8974	739	94
8975	2449	679
8976	1437	1118
8977	178	459
8978	1469	1118
8979	2734	1111
8980	2143	1119
8981	1929	1111
8982	1779	349
8983	1486	1118
8984	1750	1118
8985	741	94
8986	1966	1122
8987	2300	1118
8988	2309	1118
8989	2278	1118
8990	1966	1122
8991	202	154
8992	2281	1118
8993	2545	581
8994	2282	1118
8995	2283	1118
8996	2545	581
8997	492	1110
8998	1966	1122
8999	618	528
9000	6	433
9001	1050	224
9002	2295	679
9003	1093	877
9004	2312	159
9005	0	224
9006	300	224
9007	159	94
9008	1938	219
9009	1131	154
9010	541	127
9011	1809	1111
9012	1814	1111
9013	618	528
9014	2064	135
9015	2125	154
9016	191	94
9017	1809	1125
9018	1718	0
9019	1437	1124
9020	2274	411
9021	2059	1126
9022	2675	1126
9023	272	1124
9024	2432	219
9025	2431	219
9026	1576	679
9027	319	147
9028	1326	1124
9029	682	679
9030	144	0
9031	485	1124
9032	323	586
9033	2141	415
9034	22	47
9035	618	1127
9036	706	1124
9037	324	586
9038	325	586
9039	1945	415
9040	2624	415
9041	2209	415
9042	2225	415
9043	452	1121
9044	1413	823
9045	325	432
9046	1629	247
9047	247	834
9048	1804	223
9049	258	47
9050	2332	1124
9051	323	432
9052	324	432
9053	1208	415
9054	2056	223
9055	325	432
9056	324	432
9057	1326	1124
9058	541	1120
9059	1631	335
9060	869	297
9061	799	125
9062	150	0
9063	324	586
9064	152	223
9065	324	432
9066	763	297
9067	2584	223
9068	800	1124
9069	2070	297
9070	541	1120
9071	408	297
9072	2336	0
9073	2369	94
9074	485	1124
9075	1531	481
9076	1219	94
9077	325	586
9078	2651	223
9079	323	586
9080	323	432
9081	768	0
9082	2262	481
9083	325	432
9084	2157	223
9085	1131	1069
9086	1574	1069
9087	2281	1069
9088	2074	223
9089	1974	1069
9090	2828	554
9091	426	623
9092	217	0
9093	2651	1069
9094	1966	219
9095	2828	554
9096	190	94
9097	376	679
9098	217	0
9099	24	1128
9100	325	432
9101	1775	223
9102	2651	1069
9103	2584	1069
9104	2584	1069
9105	541	1120
9106	682	94
9107	2049	223
9108	319	157
9109	323	432
9110	1316	679
9111	1588	94
9112	2584	223
9113	2426	679
9114	82	679
9115	967	1129
9116	320	1108
9117	82	679
9118	258	1128
9119	2290	135
9120	2821	729
9121	2467	518
9122	2584	223
9123	618	297
9124	2243	94
9125	2243	94
9126	2125	1128
9127	300	157
9128	385	157
9129	152	1108
9130	2828	554
9131	386	157
9132	2	157
9133	255	1128
9134	485	1124
9135	2434	157
9136	320	1108
9137	464	1128
9138	186	157
9139	2688	154
9140	2205	679
9141	2828	554
9142	297	1108
9143	2419	1128
9144	319	223
9145	2419	1128
9146	2243	1128
9147	2186	223
9148	541	127
9149	1956	154
9150	660	459
9151	2773	223
9152	773	94
9153	1844	223
9154	799	94
9155	2467	518
9156	1956	223
9157	1801	127
9158	816	679
9159	101	127
9160	577	127
9161	2585	126
9162	2688	0
9163	1779	349
9164	144	0
9165	297	1108
9166	101	127
9167	2336	0
9168	144	481
9169	577	127
9170	578	127
9171	144	481
9172	4	459
9173	541	219
9174	595	690
9175	992	690
9176	51	690
9177	546	690
9178	1889	235
9179	1825	235
9180	1965	235
9181	2273	459
9182	443	459
9183	297	1108
9184	2059	1128
9185	2603	580
9186	2828	128
9187	2828	580
9188	0	127
9189	2435	1128
9190	2144	1128
9191	2361	1128
9192	1801	127
9193	1674	154
9194	0	94
9195	1803	127
9196	1109	127
9197	1480	1128
9198	1136	127
9199	1025	127
9200	2402	127
9201	628	135
9202	2431	1128
9203	1674	154
9204	1674	154
9205	737	0
9206	1368	1128
9207	808	127
9208	2531	94
9209	1929	219
9210	775	219
9211	278	459
9212	2243	0
9213	2577	235
9214	24	1094
9215	805	235
9216	520	1094
9217	1529	127
9218	1530	127
9219	2043	235
9220	1954	235
9221	993	127
9222	2487	235
9223	1764	1094
9224	1764	1094
9225	1935	1128
9226	1764	1094
9227	1696	1128
9228	2620	154
9229	2442	1128
9230	1907	1128
9231	1907	1128
9232	1752	1128
9233	158	135
9234	2141	1128
9235	2654	135
9236	2139	154
9237	1974	0
9238	1941	1128
9239	2353	154
9240	1274	154
9241	1945	1128
9242	2415	1072
9243	1728	0
9244	2419	94
9245	2243	219
9246	389	1128
9247	927	135
9248	1562	1128
9249	544	254
9250	1562	1128
9251	1291	94
9252	389	1128
9253	2336	481
9254	1291	94
9255	320	94
9256	2283	154
9257	2824	1115
9258	2587	154
9259	1429	94
9260	2824	1115
9261	2241	0
9262	1372	154
9263	1372	154
9264	1372	154
9265	543	254
9266	2829	1115
9267	2243	219
9268	2656	254
9269	579	254
9270	1684	154
9271	1378	154
9272	1378	154
9273	2656	254
9274	2419	94
9275	1378	219
9276	2431	94
9277	2432	94
9278	1527	154
9279	686	154
9280	686	154
9281	2135	94
9282	1527	154
9283	319	650
9284	300	650
9285	159	650
9286	319	650
9287	618	650
9288	2243	357
9289	635	235
9290	2490	235
9291	1886	235
9292	1663	94
9293	830	235
9294	1663	94
9295	1801	235
9296	1211	670
9297	454	235
9298	378	495
9299	1208	816
9300	1489	495
9301	2834	1115
9302	2419	94
9303	2440	94
9304	584	235
9305	2243	219
9306	1315	235
9307	1366	235
9308	1333	495
9309	768	235
9310	340	39
9311	2701	612
9312	797	235
9313	40	459
9314	2243	415
9315	319	157
9316	319	157
9317	319	157
9318	319	157
9319	2243	219
9320	319	157
9321	841	127
9322	866	127
9323	796	235
9324	1803	235
9325	319	157
9326	1900	235
9327	2066	788
9328	1425	235
9329	319	157
9330	343	235
9331	337	235
9332	89	235
9333	1876	235
9334	2243	219
9335	1139	127
9336	1170	127
9337	2732	127
9338	2038	127
9339	2038	127
9340	1169	481
9341	111	127
9342	869	679
9343	1663	481
9344	1825	127
9345	926	219
9346	292	127
9347	861	127
9348	2628	127
9349	2631	127
9350	869	679
9351	848	127
9352	2243	219
9353	990	679
9354	211	235
9355	843	127
9356	298	102
9357	2408	1131
9358	319	157
9359	848	127
9360	319	157
9361	2631	127
9362	2485	235
9363	1739	1131
9364	298	102
9365	848	128
9366	385	135
9367	658	1131
9368	563	102
9369	563	102
9370	1749	1131
9371	618	157
9372	618	157
9373	0	834
9374	2524	1131
9375	926	94
9376	227	125
9377	224	125
9378	225	125
9379	2243	219
9380	2093	1131
9381	2434	102
9382	323	432
9383	319	157
9384	2243	219
9385	2770	832
9386	2434	102
9387	1944	679
9388	2243	219
9389	848	39
9390	2681	94
9391	1086	135
9392	2676	94
9393	2679	94
9394	2143	1132
9395	1792	127
9396	1361	816
9397	2243	219
9398	541	1128
9399	848	128
9400	2679	0
9401	280	1128
9402	1245	94
9403	1764	1128
9404	1747	1128
9405	1747	1128
9406	2059	880
9407	0	157
9408	1773	880
9409	1698	880
9410	2100	1132
9411	1208	880
9412	1650	1131
9413	560	679
9414	2052	880
9415	1956	880
9416	1698	1132
9417	1805	1131
9418	1899	1132
9419	2735	537
9420	834	1131
9421	541	1131
9422	541	1131
9423	541	1131
9424	1208	1132
9425	1757	1132
9426	319	157
9427	319	157
9428	319	157
9429	319	157
9430	0	157
9431	0	157
9432	222	1130
9433	2243	219
9434	2667	679
9435	111	127
9436	2243	219
9437	225	127
9438	1170	127
9439	111	127
9440	340	57
9441	861	127
9442	0	679
9443	111	127
9444	618	679
9445	2125	1134
9446	2099	679
9447	2835	219
9448	613	1134
9449	111	0
9450	2426	35
9451	2426	35
9452	1303	1094
9453	2835	87
9454	319	157
9455	834	1094
9456	1489	1094
9457	389	1094
9458	2587	164
9459	319	157
9460	40	1135
9461	319	157
9462	861	0
9463	319	157
9464	618	157
9465	618	157
9466	245	1060
9467	4	35
9468	4	154
9469	4	154
9470	4	154
9471	68	135
9472	1804	1112
9473	556	1060
9474	2419	1112
9475	2432	1112
9476	2059	1112
9477	2144	1112
9478	2361	1112
9479	1915	50
9480	1480	1112
9481	464	1112
9482	2835	1112
9483	861	0
9484	2810	1112
9485	2481	1112
9486	1910	1112
9487	1815	1112
9488	887	1112
9489	1906	1112
9490	1522	135
9491	1773	1112
9492	312	135
9493	37	135
9494	247	57
9495	707	1094
9496	1938	1094
9497	380	76
9498	1915	76
9499	448	1136
9500	638	1094
9501	1915	76
9502	274	657
9503	887	657
9504	1152	495
9505	2465	495
9506	37	135
9507	698	495
9508	654	94
9509	1915	76
9510	1870	495
9511	1870	495
9512	4	154
9513	4	154
9514	388	76
9515	1944	1137
9516	4	154
9517	4	154
9518	2568	1137
9519	563	76
9520	509	1137
9521	556	57
9522	1243	76
9523	2	140
9524	36	76
9525	1615	1112
9526	33	135
9527	340	57
9528	1443	76
9529	33	135
9530	1287	76
9531	1290	76
9532	1522	135
9533	2162	76
9534	2176	76
9535	2154	76
9536	566	76
9537	2176	76
9538	544	76
9539	1133	1061
9540	2154	76
9541	2176	76
9542	615	76
9543	1243	76
9544	1617	490
9545	2154	76
9546	319	157
9547	618	157
9548	159	157
9549	0	157
9550	175	157
9551	175	157
9552	239	1139
9553	541	1139
9554	319	157
9555	1607	94
9556	319	157
9557	1684	490
9558	2154	76
9559	159	1140
9560	159	1140
9561	319	157
9562	245	1140
9563	319	157
9564	1303	1139
9565	279	1139
9566	299	1017
9567	1333	495
9568	281	1139
9569	1839	495
9570	1938	1139
9571	733	495
9572	1800	495
9573	1870	495
9574	707	1139
9575	931	1139
9576	1588	1139
9577	2090	1139
9578	1705	1139
9579	1594	1139
9580	1831	1139
9581	1283	1139
9582	1739	1139
9583	4	154
9584	4	154
9585	1878	1139
9586	4	154
9587	2709	1139
9588	1712	1139
9589	1749	1139
9590	1865	1139
9591	2524	1139
9592	363	1139
9593	2569	1139
9594	2262	1139
9595	853	1139
9596	892	1141
9597	11	1141
9598	778	1141
9599	711	1141
9600	57	1141
9601	892	1141
9602	10	1141
9603	11	1141
9604	2419	816
9605	1804	816
9606	13	1141
9607	24	1141
9608	577	1050
9609	2290	1089
9610	22	234
9611	300	234
9612	1883	234
9613	230	234
9614	2487	234
9615	452	234
9616	1801	234
9617	1532	234
9618	448	234
9619	1479	234
9620	2348	234
9621	1376	234
9622	454	234
9623	775	1136
9624	1093	234
9625	2571	234
9626	776	1136
9627	95	234
9628	2019	234
9629	2135	1136
9630	751	1136
9631	1602	234
9632	1277	1136
9633	1298	234
9634	1277	1136
9635	751	1136
9636	2135	1136
9637	97	234
9638	98	234
9639	676	234
9640	924	234
9641	40	1143
9642	144	1143
9643	711	234
9644	254	234
9645	230	1143
9646	924	234
9647	301	234
9648	1720	234
9649	1594	234
9650	676	1107
9651	1146	234
9652	745	234
9653	520	1107
9654	391	234
9655	1924	234
9656	1037	234
9657	387	234
9658	1783	1034
9659	1774	1034
9660	990	234
9661	1781	1034
9662	809	234
9663	2772	832
9664	838	234
9665	1773	1034
9666	1772	1034
9667	1783	1034
9668	253	527
9669	1966	1122
9670	2463	543
9671	686	738
9672	2481	738
9673	1696	738
9674	707	848
9675	834	848
9676	1752	738
9677	1972	1031
9678	1972	1031
9679	319	80
9680	541	80
9681	676	80
9682	274	80
9683	887	80
9684	2154	76
9685	773	94
9686	79	80
9687	80	80
9688	83	80
9689	83	80
9690	82	80
9691	109	80
9692	130	80
9693	1291	1112
9694	2531	94
9695	2237	94
9696	618	451
9697	2135	1136
9698	2835	1112
9699	755	94
9700	301	451
9701	1101	451
9702	1707	1147
9703	1899	1132
9704	2779	1147
9705	372	94
9706	2522	1147
9707	1756	1147
9708	2260	127
9709	1707	1147
9710	2069	1101
9711	2069	1101
9712	924	1132
9713	2225	1147
9714	634	1101
9715	2773	832
9716	2071	1101
9717	2154	385
9718	2773	832
9719	2069	1101
9720	2071	1101
9721	2772	832
9722	2791	832
9723	522	94
9724	2059	1147
9725	2059	1147
9726	1843	94
9727	1845	94
9728	775	94
9729	2352	94
9730	2352	94
9731	967	904
9732	2135	1136
9733	751	1136
9734	1277	1136
9735	967	904
9736	1972	607
9737	2125	223
9738	2220	94
9739	2671	94
9740	967	904
9741	1274	94
9742	639	94
9743	2769	832
9744	1563	94
9745	1772	1149
9746	269	29
9747	967	94
9748	243	29
9749	1712	1148
9750	253	29
9751	35	29
9752	2154	76
9753	2429	904
9754	24	1096
9755	736	1096
9756	2429	904
9757	1560	904
9758	116	1096
9759	1560	904
9760	986	904
9761	22	29
9762	1917	904
9763	1919	904
9764	2601	904
9765	701	904
9766	1093	904
9767	2352	94
9768	1093	94
9769	1966	1122
9770	319	235
9771	2617	659
9772	1801	235
9773	887	500
9774	1093	904
9775	1093	904
9776	2435	1146
9777	1696	1146
9778	413	884
9779	79	904
9780	1707	1146
9781	789	612
9782	2522	1146
9783	1945	1146
9784	2098	94
9785	2144	1146
9786	1906	1146
9787	40	235
9788	1845	94
9789	1560	816
9790	750	884
9791	1528	884
9792	2108	884
9793	2307	235
9794	2435	1146
9795	2135	1136
9796	1696	1146
9797	40	1151
9798	1970	1146
9799	1843	94
9800	175	1151
9801	1845	94
9802	1846	94
9803	1843	94
9804	1759	1146
9805	300	1137
9806	230	1151
9807	2352	1150
9808	345	1151
9809	739	467
9810	301	1137
9811	2646	467
9812	301	1137
9813	329	467
9814	329	467
9815	2720	1137
9816	1291	1137
9817	2646	1082
9818	969	1137
9819	2649	1082
9820	392	301
9821	1222	884
9822	926	1137
9823	1563	1137
9824	577	76
9825	320	1137
9826	2490	1151
9827	618	181
9828	425	181
9829	2043	1151
9830	599	1151
9831	426	1151
9832	424	181
9833	2044	1151
9834	1790	886
9835	423	181
9836	1791	886
9837	2044	1151
9838	1632	886
9839	2490	301
9840	2039	1151
9841	2043	1151
9842	673	714
9843	2039	1151
9844	422	181
9845	1779	1151
9846	2531	94
9847	1808	1151
9848	426	1151
9849	421	181
9850	2489	1151
9851	44	1151
9852	420	181
9853	1883	1012
9854	258	886
9855	2125	886
9856	1510	1151
9857	1291	886
9858	797	1151
9859	2435	815
9860	419	181
9861	92	886
9862	297	815
9863	418	181
9864	1684	886
9865	686	886
9866	2587	164
9867	255	886
9868	464	886
9869	417	181
9870	1804	886
9871	2155	1009
9872	1093	904
9873	416	181
9874	416	181
9875	416	181
9876	1804	886
9877	2432	886
9878	2432	886
9879	1372	1009
9880	415	181
9881	2435	886
9882	2243	1009
9883	2155	1009
9884	1814	886
9885	414	181
9886	2839	1133
9887	2281	886
9888	2011	886
9889	413	181
9890	2675	1152
9891	378	1154
9892	2361	886
9893	412	181
9894	2052	886
9895	2673	1152
9896	733	1154
9897	1480	886
9898	2358	886
9899	411	181
9900	2062	886
9901	1543	1154
9902	421	510
9903	2261	886
9904	543	254
9905	2485	510
9906	410	181
9907	162	1154
9908	544	254
9909	162	1154
9910	1416	745
9911	1093	904
9912	345	510
9913	2491	510
9914	2656	254
9915	567	1154
9916	579	254
9917	794	510
9918	44	1151
9919	2135	1136
9920	2668	1154
9921	543	254
9922	44	1151
9923	2135	1136
9924	2140	886
9925	544	254
9926	2135	1136
9927	2656	254
9928	1093	971
9929	579	254
9930	986	904
9931	967	904
9932	799	510
9933	1429	886
9934	1093	904
9935	1168	510
9936	2135	1136
9937	299	510
9938	583	510
9939	1510	510
9940	1972	886
9941	2593	581
9942	2810	886
9943	1366	510
9944	768	510
9945	269	510
9946	2605	510
9947	1833	1153
9948	261	886
9949	1805	1153
9950	334	886
9951	2111	886
9952	1518	1153
9953	1368	886
9954	1093	971
9955	1093	971
9956	1975	1153
9957	1899	886
9958	1833	1153
9959	1938	1153
9960	603	510
9961	388	510
9962	1364	886
9963	579	510
9964	332	510
9965	1752	886
9966	1553	510
9967	797	510
9968	302	510
9969	1957	510
9970	1757	886
9971	1511	510
9972	2589	510
9973	1886	510
9974	1352	886
9975	907	510
9976	1803	510
9977	1941	886
9978	1643	510
9979	45	510
9980	297	886
9981	796	510
9982	1337	510
9983	1337	510
9984	1698	886
9985	2432	1155
9986	2155	1009
9987	2779	886
9988	1170	510
9989	2150	886
9990	1936	886
9991	1355	886
9992	2630	886
9993	2630	886
9994	1948	886
9995	2065	886
9996	1934	886
9997	1370	886
9998	2777	886
9999	2780	886
10000	2777	886
10001	2235	886
10002	2635	886
10003	2692	886
10004	1313	181
10005	1909	886
10006	2043	1156
10007	883	181
10008	1321	181
10009	790	786
10010	939	786
10011	1336	181
10012	790	786
10013	544	1156
10014	548	1156
10015	939	786
10016	2531	884
10017	36	1156
10018	36	1156
10019	2154	1156
10020	36	1156
10021	1222	884
10022	2546	518
10023	2429	904
10024	2487	1156
10025	1560	904
10026	701	904
10027	1093	904
10028	619	1158
10029	1510	1156
10030	1954	1156
10031	599	1156
10032	2352	1150
10033	426	1156
10034	10	1150
10035	2352	1150
10036	619	1158
10037	619	1158
10038	619	1158
10039	619	1158
10040	619	1158
10041	1291	1018
10042	464	1018
10043	2432	1018
10044	1574	1159
10045	708	1117
10046	708	1117
10047	311	936
10048	45	154
10049	931	1096
10050	300	1159
10051	45	154
10052	44	154
10053	44	154
10054	350	154
10055	46	154
10056	46	154
10057	94	1018
10058	1877	154
10059	1553	154
10060	236	1018
10061	599	968
10062	2431	1018
10063	2035	968
10064	1855	968
10065	1368	1018
10066	2589	154
10067	2797	710
10068	2432	1155
10069	44	154
10070	44	154
10071	426	154
10072	426	154
10073	1168	154
10074	2043	76
10075	1350	1009
10076	2155	1009
10077	1350	1009
10078	2243	1160
10079	22	660
10080	2432	1160
10081	22	660
10082	2435	1160
10083	1814	1160
10084	1772	1160
10085	257	1160
10086	2011	1160
10087	2361	1160
10088	2052	1160
10089	1480	1160
10090	2261	1160
10091	334	1160
10092	1906	1160
10093	2155	1009
10094	2143	1009
10095	1757	1009
10096	390	1096
10097	2100	1009
10098	2521	1009
10099	887	1138
10100	2520	1009
10101	2100	1009
10102	440	1092
10103	230	1106
10104	2487	1106
10105	776	1161
10106	776	1161
10107	1801	1106
10108	175	1161
10109	73	1161
10110	2773	832
10111	2773	832
10112	390	1096
10113	390	1096
10114	884	1096
10115	390	1096
10116	390	1096
10117	2839	1133
10118	1383	1114
10119	10	1114
10120	1383	1114
10121	1383	1114
10122	279	1114
10123	281	1114
10124	282	1114
10125	22	1162
10126	892	1114
10127	1938	1114
10128	1764	1114
10129	1004	1114
10130	307	1114
10131	2090	1114
10132	4	474
10133	1705	1114
10134	1333	1114
10135	2408	1114
10136	1831	1114
10137	1831	1114
10138	310	1114
10139	24	1109
10140	310	1114
10141	1870	1114
10142	1870	1114
10143	1739	1114
10144	1741	1114
10145	1152	1109
10146	733	1114
10147	931	1109
10148	789	1109
10149	1333	1109
10150	577	474
10151	1878	1114
10152	481	1114
10153	658	1114
10154	2724	1114
10155	40	1162
10156	708	1114
10157	363	1114
10158	2720	1114
10159	1467	1114
10160	400	1114
10161	543	254
10162	543	254
10163	2465	1114
10164	2093	1114
10165	2597	1114
10166	543	254
10167	698	1114
10168	732	1114
10169	1735	1114
10170	2523	1114
10171	1482	1114
10172	566	254
10173	2063	1114
10174	2405	1114
10175	1731	1114
10176	552	254
10177	778	1109
10178	481	1109
10179	1277	582
10180	543	254
10181	390	1096
10182	390	1096
10183	884	1096
10184	390	1096
10185	24	1096
10186	24	1096
10187	1583	1096
10188	1714	538
10189	905	1096
10190	905	1096
10191	0	380
10192	1528	538
10193	2775	538
10194	2775	538
10195	2775	538
10196	300	1162
10197	1131	248
10198	639	248
10199	1804	248
10200	1844	248
10201	2587	248
10202	1974	248
10203	1728	248
10204	320	248
10205	1929	248
10206	1929	248
10207	2734	248
10208	297	248
10209	2186	248
10210	149	921
10211	453	380
10212	4	858
10213	4	858
10214	4	858
10215	1552	858
10216	1338	858
10217	692	451
10218	1818	451
10219	2193	451
10220	76	858
10221	1818	451
10222	2611	858
10223	699	451
10224	613	858
10225	378	451
10226	1303	451
10227	499	858
10228	834	451
10229	711	451
10230	1307	451
10231	887	380
10232	1466	451
10233	1586	451
10234	1275	451
10235	740	451
10236	1283	451
10237	905	451
10238	2709	451
10239	1275	451
10240	2193	451
10241	853	451
10242	496	451
10243	2004	451
10244	2246	451
10245	2064	451
10246	1648	451
10247	870	451
10248	2246	451
10249	676	451
10250	378	451
10251	2471	451
10252	1307	451
10253	57	451
10254	1101	451
10255	1586	451
10256	520	451
10257	24	451
10258	1325	538
10259	1714	538
10260	1552	538
10261	1552	538
10262	1552	538
10263	882	538
10264	1831	1164
10265	1583	1164
10266	56	1164
10267	1433	1164
10268	1714	538
10269	24	451
10270	1490	397
10271	817	397
10272	175	397
10273	1039	1167
10274	1039	1167
10275	239	451
10276	2246	451
10277	2064	451
10278	2601	1167
10279	1648	451
10280	2432	801
10281	473	1168
10282	585	1168
10283	2672	1126
10284	775	94
10285	2193	94
10286	2833	94
10287	2834	94
10288	61	94
10289	62	94
10290	662	94
10291	618	63
10292	2138	523
10293	1202	94
10294	300	1162
10295	1770	94
10296	776	423
10297	1211	1169
10298	1211	1169
10299	1211	1169
10300	1211	1169
10301	1211	1169
10302	1211	1169
10303	1731	94
10304	1211	1169
10305	1211	1169
10306	63	936
10307	1705	94
10308	1735	94
10309	2311	959
10310	225	125
10311	1303	1094
10312	782	1094
10313	986	459
10314	1003	459
10315	274	459
10316	245	459
10317	300	459
10318	773	459
10319	1329	459
10320	887	459
10321	676	459
10322	1213	459
10323	175	459
10324	453	459
10325	1560	459
10326	247	459
10327	326	459
10328	1324	459
10329	699	459
10330	159	459
10331	319	459
10332	430	459
10333	1329	459
10334	873	459
10335	986	459
10336	777	459
10337	1003	459
10338	0	459
10339	770	459
10340	1219	459
10341	618	459
10342	699	459
10343	175	459
10344	300	459
10345	560	459
10346	1003	459
10347	556	459
10348	1560	459
10349	326	459
10350	676	459
10351	773	459
10352	986	459
10353	1329	459
10354	274	459
10355	1329	459
10356	986	459
10357	1560	459
10358	1003	459
10359	1560	459
10360	554	459
10361	0	459
10362	0	135
10363	300	459
10364	326	459
10365	159	459
10366	300	459
10367	618	459
10368	175	459
10369	430	459
10370	676	459
10371	175	459
10372	699	459
10373	873	459
10374	326	459
10375	560	459
10376	699	459
10377	773	459
10378	770	459
10379	773	459
10380	986	459
10381	319	459
10382	873	459
10383	319	459
10384	873	459
10385	1329	459
10386	1003	459
10387	777	459
10388	319	459
10389	676	459
10390	618	459
10391	159	459
10392	986	459
10393	159	459
10394	247	459
10395	1003	459
10396	430	459
10397	1560	459
10398	0	459
10399	1560	459
10400	1329	459
10401	0	459
10402	245	459
10403	618	459
10404	1213	459
10405	560	459
10406	430	459
10407	1324	459
10408	554	459
10409	453	459
10410	560	459
10411	887	459
10412	873	459
10413	770	459
10414	57	1094
10415	770	459
10416	777	459
10417	777	459
10418	873	459
10419	554	459
10420	873	459
10421	554	459
10422	556	459
10423	1522	135
10424	873	459
10425	1219	459
10426	2463	543
10427	909	63
10428	887	459
10429	873	459
10430	1747	159
10431	931	159
10432	762	333
10433	579	660
10434	1050	63
10435	887	459
10436	1616	459
10437	1615	459
10438	1361	459
10439	1574	459
10440	1910	459
10441	1617	459
10442	1282	459
10443	1912	459
10444	1616	459
10445	887	459
10446	1361	459
10447	1615	459
10448	887	459
10449	887	459
10450	1910	459
10451	887	459
10452	887	459
10453	887	459
10454	887	459
10455	1574	459
10456	887	459
10457	887	459
10458	887	459
10459	887	459
10460	887	459
10461	887	459
10462	887	459
10463	887	459
10464	887	459
10465	887	459
10466	887	459
10467	887	459
10468	887	459
10469	887	459
10470	887	459
10471	887	459
10472	887	459
10473	887	459
10474	1617	459
10475	887	459
10476	887	459
10477	887	459
10478	887	459
10479	887	459
10480	887	459
10481	887	459
10482	1912	459
10483	1574	459
10484	1282	459
10485	1910	459
10486	1574	459
10487	887	459
10488	1282	459
10489	1912	459
10490	1910	459
10491	887	459
10492	887	459
10493	887	459
10494	1361	459
10495	887	459
10496	887	459
10497	1282	459
10498	1615	459
10499	1617	459
10500	1616	459
10501	1617	459
10502	887	459
10503	1615	459
10504	887	459
10505	887	459
10506	887	459
10507	887	459
10508	887	459
10509	1616	459
10510	887	459
10511	887	459
10512	1361	459
10513	1912	459
10514	245	459
10515	887	459
10516	1561	459
10517	1206	459
10518	829	459
10519	247	459
10520	1201	459
10521	1204	459
10522	1203	459
10523	1205	459
10524	245	459
10525	245	459
10526	245	459
10527	245	459
10528	245	459
10529	245	459
10530	245	459
10531	245	459
10532	245	459
10533	245	459
10534	245	459
10535	245	459
10536	245	459
10537	245	459
10538	245	459
10539	245	459
10540	245	459
10541	245	459
10542	245	459
10543	245	459
10544	245	459
10545	245	459
10546	245	459
10547	245	459
10548	245	459
10549	245	459
10550	245	459
10551	245	459
10552	245	459
10553	245	459
10554	245	459
10555	1201	459
10556	1204	459
10557	1205	459
10558	245	459
10559	1203	459
10560	1206	459
10561	1561	459
10562	247	459
10563	1203	459
10564	829	459
10565	1203	459
10566	1206	459
10567	1205	459
10568	1204	459
10569	829	459
10570	1561	459
10571	245	459
10572	245	459
10573	247	459
10574	1204	459
10575	245	459
10576	245	459
10577	245	459
10578	247	459
10579	1561	459
10580	245	459
10581	829	459
10582	245	459
10583	245	459
10584	245	459
10585	2727	159
10586	245	459
10587	112	127
10588	111	127
10589	111	127
10590	245	459
10591	1205	459
10592	247	459
10593	1201	459
10594	829	459
10595	1203	459
10596	1204	459
10597	1206	459
10598	1561	459
10599	245	459
10600	1205	459
10601	245	459
10602	245	459
10603	245	459
10604	245	459
10605	245	459
10606	247	459
10607	245	459
10608	245	459
10609	245	459
10610	245	459
10611	1201	459
10612	245	459
10613	245	459
10614	245	459
10615	245	459
10616	245	459
10617	245	459
10618	1204	459
10619	245	459
10620	245	459
10621	245	459
10622	245	459
10623	829	459
10624	245	459
10625	245	459
10626	245	459
10627	245	459
10628	245	459
10629	245	459
10630	245	459
10631	245	459
10632	245	459
10633	1203	459
10634	245	459
10635	245	459
10636	245	459
10637	245	459
10638	245	459
10639	1206	459
10640	1206	459
10641	1205	459
10642	1201	459
10643	1203	459
10644	1561	459
10645	1201	459
10646	829	459
10647	1203	459
10648	1205	459
10649	1561	459
